#bin	chrom	chromStart	chromEnd	ix	type	frag	fragStart	fragEnd	strand
950	chr10	47948796	47956729	2828	W	AAFC03034577.1	0	7933	-
951	chr10	47989898	48061065	2832	W	AAFC03034579.1	0	71167	+
953	chr10	48235225	48259653	2836	W	AAFC03057612.1	0	24428	-
953	chr10	48259703	48290762	2838	W	AAFC03057611.1	0	31059	+
953	chr10	48290762	48301720	2839	W	AAFC02052121.1	0	10958	+
953	chr10	48301720	48308201	2840	W	AAFC03057610.1	22768	29249	-
956	chr10	48664100	48694005	2846	W	AAFC03121961.1	0	29905	+
956	chr10	48694005	48716213	2847	W	AAFC03035409.1	14876	37084	+
956	chr10	48716213	48725108	2848	W	AAFC03121962.1	0	8895	-
957	chr10	48763240	48774323	2851	W	AAFC03044451.1	26023	37106	+
957	chr10	48774373	48798871	2853	W	AAFC03044449.1	0	24498	-
957	chr10	48798921	48824755	2855	W	AAFC03044450.1	0	25834	+
957	chr10	48824755	48825061	2856	W	AAFC03006176.1	2175	2481	+
957	chr10	48825485	48844499	2858	W	AAFC03044448.1	0	19014	+
957	chr10	48844499	48854264	2859	W	AAFC03006177.1	0	9765	-
958	chr10	48916966	48964791	2862	W	AAFC03006178.1	3633	51458	+
958	chr10	48964861	49004267	2864	W	AAFC03119461.1	0	39406	+
959	chr10	49056103	49057457	2867	W	AAFC03066028.1	0	1354	-
959	chr10	49057507	49060467	2869	W	AAFC03066026.1	0	2960	+
960	chr10	49152103	49179879	2872	W	AAFC03120664.1	0	27776	-
960	chr10	49179879	49184325	2873	W	AAFC03066027.1	22855	27301	+
960	chr10	49184375	49186132	2875	W	AAFC03066025.1	0	1757	-
960	chr10	49186182	49238600	2877	W	AAFC03120665.1	0	52418	+
960	chr10	49238650	49241958	2879	W	AAFC03130705.1	0	3308	-
960	chr10	49241958	49249999	2880	W	AAFC03082535.1	2404	10445	+
960	chr10	49250049	49251243	2882	W	AAFC03082520.1	0	1194	-
960	chr10	49251293	49257060	2884	W	AAFC03082534.1	0	5767	+
960	chr10	49257110	49260865	2886	W	AAFC03082527.1	0	3755	-
960	chr10	49260915	49265015	2888	W	AAFC03082531.1	0	4100	+
960	chr10	49265319	49267348	2890	W	AAFC03082524.1	0	2029	-
960	chr10	49268151	49270178	2892	W	AAFC03082528.1	0	2027	+
960	chr10	49270228	49279596	2894	W	AAFC02038664.1	0	9368	+
961	chr10	49301074	49303358	2896	W	AAFC03113684.1	0	2284	+
961	chr10	49303358	49379268	2897	W	AAFC03080612.1	0	75910	+
961	chr10	49379268	49380562	2898	W	AAFC03113679.1	6215	7509	-
961	chr10	49380562	49382753	2899	W	AAFC02038665.1	0	2191	+
961	chr10	49382753	49391415	2900	W	AAFC03080611.1	63573	72235	-
962	chr10	49455096	49458892	2902	W	AAFC03080609.1	17581	21377	-
962	chr10	49458892	49464689	2903	W	AAFC02038666.1	16244	22041	-
962	chr10	49464689	49487058	2904	W	AAFC03106712.1	1061	23430	-
962	chr10	49487058	49491003	2905	W	AAFC03106714.1	0	3945	-
962	chr10	49491162	49537274	2907	W	AAFC03106715.1	43826	89938	-
963	chr10	49603443	49641139	2909	W	AAFC03115034.1	0	37696	-
963	chr10	49641189	49661669	2911	W	AAFC03115032.1	0	20480	-
964	chr10	49697329	49733138	2914	W	AAFC03046161.1	0	35809	-
964	chr10	49733302	49805458	2916	W	AAFC03046163.1	0	72156	-
965	chr10	49826990	49828663	2920	W	AAFC03084079.1	0	1673	+
965	chr10	49828663	49902502	2921	W	AAFC03084084.1	0	73839	-
965	chr10	49902502	49912612	2922	W	AAFC03121595.1	0	10110	-
965	chr10	49912612	49918625	2923	W	AAFC03084081.1	1293	7306	+
966	chr10	49943076	49977310	2925	W	AAFC03084083.1	0	34234	-
966	chr10	49977310	49977772	2926	W	AAFC03036077.1	0	462	-
966	chr10	49977772	49982005	2927	W	AAFC03084080.1	198	4431	+
966	chr10	49982005	50037957	2928	W	AAFC03036079.1	4132	60084	+
966	chr10	50037957	50060327	2929	W	AAFC03089511.1	3515	25885	+
967	chr10	50076881	50079094	2932	W	AAFC03089512.1	0	2213	+
967	chr10	50079144	50168793	2934	W	AAFC03049204.1	0	89649	+
967	chr10	50168793	50173257	2935	W	AAFC03089510.1	78059	82523	+
968	chr10	50205632	50207663	2939	W	AAFC03049206.1	0	2031	+
968	chr10	50207663	50219269	2940	W	AAFC02045238.1	26100	37706	-
968	chr10	50219269	50258248	2941	W	AAFC03063860.1	10254	49233	-
968	chr10	50258248	50275526	2942	W	AAFC02045237.1	0	17278	+
968	chr10	50275576	50277359	2944	W	AAFC03063855.1	0	1783	-
968	chr10	50277359	50306813	2945	W	AAFC03063859.1	585	30039	+
968	chr10	50306813	50307009	2946	W	AAFC03022391.1	24379	24575	+
968	chr10	50307059	50327830	2948	W	AAFC03063858.1	4706	25477	-
968	chr10	50327830	50331483	2949	W	AAFC02138504.1	0	3653	+
969	chr10	50337963	50348253	2952	W	AAFC03121376.1	0	10290	+
969	chr10	50348253	50348666	2953	W	AAFC03022389.1	9471	9884	+
969	chr10	50348716	50379338	2955	W	AAFC03022393.1	0	30622	-
969	chr10	50379338	50405626	2956	W	AAFC03121377.1	0	26288	-
969	chr10	50405626	50411146	2957	W	AAFC03022396.1	30304	35824	+
969	chr10	50411196	50438956	2959	W	AAFC03022392.1	0	27760	+
970	chr10	50471984	50483749	2963	W	AAFC03122972.1	6742	18507	-
970	chr10	50483749	50492552	2964	W	AAFC03022394.1	0	8803	+
970	chr10	50492552	50511125	2965	W	AAFC02040234.1	4155	22728	-
970	chr10	50511125	50515418	2966	W	AAFC03022388.1	0	4293	-
971	chr10	50609589	50616503	2969	W	AAFC03120416.1	13087	20001	+
971	chr10	50616503	50652533	2970	W	AAFC03020611.1	0	36030	-
971	chr10	50674928	50687610	2972	W	AAFC03073370.1	0	12682	+
971	chr10	50688623	50690266	2974	W	AAFC03073365.1	0	1643	+
971	chr10	50691093	50711043	2976	W	AAFC03073371.1	0	19950	-
972	chr10	50754487	50756459	2980	W	AAFC03073366.1	0	1972	-
972	chr10	50756459	50759593	2981	W	AAFC03020608.1	1233	4367	+
972	chr10	50759593	50764917	2982	W	AAFC03116164.1	3025	8349	+
972	chr10	50764967	50778232	2984	W	AAFC03073372.1	6151	19416	-
972	chr10	50778232	50784914	2985	W	AAFC02101747.1	398	7080	-
972	chr10	50784914	50820742	2986	W	AAFC03116165.1	0	35828	+
972	chr10	50820742	50823683	2987	W	AAFC03116167.1	0	2941	-
972	chr10	50824019	50825296	2989	W	AAFC03116170.1	0	1277	-
973	chr10	50861926	50863823	2991	W	AAFC03088965.1	0	1897	+
973	chr10	50863962	50865812	2993	W	AAFC03088966.1	0	1850	+
973	chr10	50866045	50899330	2995	W	AAFC03088968.1	0	33285	+
973	chr10	50899380	50905728	2997	W	AAFC02031374.1	0	6348	+
973	chr10	50906658	50930164	2999	W	AAFC02031375.1	0	23506	-
974	chr10	50994379	51005345	3003	W	AAFC03122970.1	33526	44492	-
974	chr10	51005345	51080876	3004	W	AAFC03088970.1	3285	78816	-
974	chr10	51080876	51084255	3005	W	AAFC03116169.1	0	3379	+
974	chr10	51084255	51099555	3006	W	AAFC03088967.1	6703	22003	-
974	chr10	51099555	51106679	3007	W	AAFC03116166.1	69	7193	-
975	chr10	51153455	51161124	3010	W	AAFC03041351.1	0	7669	+
975	chr10	51161414	51168933	3012	W	AAFC03041352.1	0	7519	-
975	chr10	51169353	51215359	3014	W	AAFC03041354.1	0	46006	+
975	chr10	51215359	51225717	3015	W	AAFC02001798.1	0	10358	+
975	chr10	51225717	51242664	3016	W	AAFC03041353.1	0	16947	+
976	chr10	51319542	51326816	3019	W	AAFC03042308.1	39246	46520	+
976	chr10	51326866	51345206	3021	W	AAFC03042307.1	0	18340	+
977	chr10	51430092	51454046	3024	W	AAFC03119944.1	0	23954	-
977	chr10	51454277	51460517	3026	W	AAFC03032477.1	0	6240	-
978	chr10	51532283	51540830	3029	W	AAFC02067789.1	0	8547	-
978	chr10	51540880	51565071	3031	W	AAFC03032479.1	0	24191	+
978	chr10	51565071	51566869	3032	W	AAFC02125534.1	0	1798	+
978	chr10	51566869	51589043	3033	W	AAFC03032480.1	0	22174	+
978	chr10	51589043	51598054	3034	W	AAFC03023145.1	0	9011	+
978	chr10	51598054	51599224	3035	W	AAFC03032473.1	0	1170	-
978	chr10	51599274	51602911	3037	W	AAFC03023144.1	0	3637	-
978	chr10	51602961	51630118	3039	W	AAFC03023148.1	0	27157	+
979	chr10	51646841	51656872	3043	W	AAFC03023146.1	0	10031	-
979	chr10	51656922	51658717	3045	W	AAFC03023143.1	0	1795	-
979	chr10	51658855	51699217	3047	W	AAFC03023149.1	0	40362	-
979	chr10	51699745	51739071	3049	W	AAFC03023150.1	0	39326	+
981	chr10	51914029	51918026	3054	W	AAFC03044967.1	0	3997	-
981	chr10	51918026	51956981	3055	W	AAFC03094839.1	0	38955	-
981	chr10	51957031	51997009	3057	W	AAFC03117097.1	0	39978	+
981	chr10	51997059	52001683	3059	W	AAFC02003543.1	0	4624	+
981	chr10	52001683	52023170	3060	W	AAFC03094837.1	5018	26505	-
982	chr10	52077025	52115711	3063	W	AAFC03094838.1	0	38686	-
982	chr10	52115711	52127261	3064	W	AAFC03078251.1	0	11550	-
982	chr10	52127261	52136830	3065	W	AAFC03129603.1	4727	14296	+
982	chr10	52136830	52136939	3066	W	AAFC03078250.1	9478	9587	+
983	chr10	52184171	52189838	3069	W	AAFC03078252.1	15005	20672	+
983	chr10	52189935	52254853	3071	W	AAFC03078253.1	0	64918	+
984	chr10	52360994	52378943	3074	W	AAFC03014113.1	0	17949	-
984	chr10	52378943	52385962	3075	W	AAFC03070723.1	0	7019	-
984	chr10	52385962	52404170	3076	W	AAFC03014114.1	0	18208	-
984	chr10	52404170	52424615	3077	W	AAFC03070719.1	0	20445	-
985	chr10	52429914	52437508	3081	W	AAFC02170166.1	0	7594	-
985	chr10	52437558	52447148	3083	W	AAFC03070718.1	0	9590	+
985	chr10	52447148	52449873	3084	W	AAFC03034284.1	0	2725	-
985	chr10	52449873	52461059	3085	W	AAFC03070724.1	0	11186	-
985	chr10	52461109	52464228	3087	W	AAFC03070720.1	0	3119	-
985	chr10	52464278	52466338	3089	W	AAFC03070726.1	0	2060	-
985	chr10	52466388	52475515	3091	W	AAFC03070721.1	0	9127	-
986	chr10	52638049	52658855	3093	W	AAFC03027212.1	0	20806	+
987	chr10	52701123	52760514	3097	W	AAFC03015464.1	0	59391	+
987	chr10	52760564	52765511	3099	W	AAFC02155194.1	0	4947	-
987	chr10	52765561	52774064	3101	W	AAFC03015462.1	0	8503	+
987	chr10	52774114	52821534	3103	W	AAFC03015463.1	0	47420	-
988	chr10	52825233	52913543	3106	W	AAFC03072748.1	0	88310	+
989	chr10	52956756	52993846	3110	W	AAFC03072746.1	7627	44717	-
989	chr10	52993846	52996289	3111	W	AAFC02018163.1	17249	19692	-
989	chr10	52996289	53013740	3112	W	AAFC03051781.1	0	17451	-
989	chr10	53013790	53025603	3114	W	AAFC03051780.1	0	11813	-
989	chr10	53025653	53043003	3116	W	AAFC03051782.1	0	17350	+
989	chr10	53043053	53063759	3118	W	AAFC03051783.1	40	20746	-
990	chr10	53103353	53107341	3121	W	AAFC03126108.1	0	3988	+
990	chr10	53108844	53135915	3123	W	AAFC03051784.1	21276	48347	-
990	chr10	53135915	53162309	3124	W	AAFC02018164.1	0	26394	+
990	chr10	53162309	53188303	3125	W	AAFC03076025.1	0	25994	+
991	chr10	53243198	53250371	3128	W	AAFC03122984.1	15279	22452	+
991	chr10	53250371	53252584	3129	W	AAFC03076022.1	0	2213	-
991	chr10	53252584	53310019	3130	W	AAFC03026579.1	0	57435	-
992	chr10	53364017	53377447	3134	W	AAFC03026576.1	0	13430	-
992	chr10	53377497	53410854	3136	W	AAFC03026577.1	0	33357	-
992	chr10	53410904	53418771	3138	W	AAFC03026575.1	0	7867	-
992	chr10	53423771	53425586	3140	W	AAFC03025587.1	0	1815	-
992	chr10	53425636	53429453	3142	W	AAFC03025589.1	0	3817	+
992	chr10	53429686	53434174	3144	W	AAFC03025586.1	0	4488	-
992	chr10	53435032	53448815	3146	W	AAFC03025593.1	0	13783	+
992	chr10	53448865	53460411	3148	W	AAFC03025594.1	0	11546	+
993	chr10	53482829	53488760	3152	W	AAFC03025592.1	3297	9228	-
993	chr10	53488760	53492477	3153	W	AAFC02080180.1	687	4404	+
993	chr10	53492527	53494891	3155	W	AAFC03025591.1	8140	10504	-
993	chr10	53494891	53505637	3156	W	AAFC03121716.1	0	10746	-
994	chr10	53622785	53660960	3158	W	AAFC03025597.1	0	38175	-
994	chr10	53661087	53665579	3160	W	AAFC03025590.1	0	4492	-
995	chr10	53778468	53780525	3164	W	AAFC03031751.1	0	2057	-
995	chr10	53780575	53799795	3166	W	AAFC03031753.1	0	19220	+
995	chr10	53799845	53800020	3168	W	AAFC03031752.1	5076	5251	-
995	chr10	53800020	53805217	3169	W	AAFC03119427.1	37247	42444	-
995	chr10	53805217	53857003	3170	W	AAFC03031754.1	0	51786	+
996	chr10	53877730	53884007	3173	W	AAFC02074705.1	3513	9790	-
996	chr10	53884007	53887906	3174	W	AAFC03030957.1	9362	13261	-
996	chr10	53887906	53899793	3175	W	AAFC03119428.1	4041	15928	-
996	chr10	53899793	53931655	3176	W	AAFC03030960.1	604	32466	+
996	chr10	53931861	53983059	3178	W	AAFC03030961.1	0	51198	-
996	chr10	53984334	53985937	3180	W	AAFC03030954.1	0	1603	-
996	chr10	53986359	53988514	3182	W	AAFC03030955.1	0	2155	+
996	chr10	53988514	53992846	3183	W	AAFC03121213.1	6825	11157	-
997	chr10	54004445	54014696	3185	W	AAFC03124738.1	1448	11699	-
997	chr10	54014696	54050364	3186	W	AAFC03030962.1	16160	51828	-
998	chr10	54134601	54152605	3188	W	AAFC02046301.1	0	18004	+
998	chr10	54152605	54195963	3189	W	AAFC03045650.1	0	43358	-
998	chr10	54196013	54239540	3191	W	AAFC03038693.1	7144	50671	-
998	chr10	54239540	54246717	3192	W	AAFC02051132.1	22236	29413	-
999	chr10	54298399	54314525	3194	W	AAFC03048161.1	0	16126	+
999	chr10	54314575	54314767	3196	W	AAFC03038692.1	0	192	+
1001	chr10	54569876	54584646	3200	W	AAFC03070005.1	0	14770	+
1001	chr10	54584696	54648768	3202	W	AAFC03001786.1	0	64072	+
1003	chr10	54821083	54843360	3206	W	AAFC03114536.1	5257	27534	-
1003	chr10	54843360	54851474	3207	W	AAFC03114208.1	22990	31104	-
1003	chr10	54851474	54898672	3208	W	AAFC02003225.1	0	47198	+
1004	chr10	54965030	55008415	3210	W	AAFC02040498.1	2694	46079	-
1004	chr10	55008415	55011156	3211	W	AAFC03111305.1	1186	3927	-
1004	chr10	55011156	55011270	3212	W	AAFC03114211.1	2173	2287	-
1004	chr10	55011270	55021932	3213	W	AAFC03107755.1	687	11349	-
1004	chr10	55021932	55023036	3214	W	AAFC03111306.1	173	1277	-
1004	chr10	55023036	55028065	3215	W	AAFC03107760.1	0	5029	-
1004	chr10	55028115	55035648	3217	W	AAFC03107756.1	0	7533	+
1004	chr10	55035648	55039489	3218	W	AAFC02040496.1	15367	19208	-
1005	chr10	55111853	55114504	3221	W	AAFC03016985.1	0	2651	+
1005	chr10	55114554	55140437	3223	W	AAFC03117109.1	31641	57524	-
1006	chr10	55235099	55242608	3226	W	AAFC03016987.1	2984	10493	-
1006	chr10	55242608	55264442	3227	W	AAFC03009278.1	0	21834	+
1006	chr10	55264564	55264765	3229	W	AAFC03016986.1	5593	5794	-
1006	chr10	55264765	55275163	3230	W	AAFC03009277.1	9467	19865	-
1006	chr10	55275163	55285853	3231	W	AAFC02036522.1	11191	21881	-
1006	chr10	55285853	55312289	3232	W	AAFC03009279.1	0	26436	-
1007	chr10	55316005	55373893	3234	W	AAFC03009280.1	0	57888	-
1007	chr10	55374427	55376125	3236	W	AAFC03009276.1	0	1698	-
1007	chr10	55405409	55419477	3238	W	AAFC03009281.1	0	14068	+
1008	chr10	55563714	55564718	3241	W	AAFC03025234.1	0	1004	-
1009	chr10	55589970	55603045	3245	W	AAFC03122192.1	0	13075	+
1009	chr10	55603095	55616121	3247	W	AAFC03122193.1	4865	17891	-
1009	chr10	55616121	55621695	3248	W	AAFC03045626.1	0	5574	+
1010	chr10	55781318	55801540	3252	W	AAFC03045628.1	0	20222	-
1010	chr10	55806540	55821526	3254	W	AAFC03049606.1	0	14986	+
1012	chr10	55970429	55975007	3258	W	AAFC03049607.1	0	4578	-
1012	chr10	55975007	55991760	3259	W	AAFC03120199.1	0	16753	-
1012	chr10	55996760	56004451	3261	W	AAFC03059593.1	0	7691	+
1012	chr10	56005471	56008496	3263	W	AAFC03059587.1	0	3025	-
1012	chr10	56008496	56012363	3264	W	AAFC03059589.1	1950	5817	+
1012	chr10	56012363	56043940	3265	W	AAFC03028381.1	0	31577	-
1012	chr10	56044501	56060679	3267	W	AAFC03028380.1	0	16178	+
1012	chr10	56060729	56097891	3269	W	AAFC03028382.1	0	37162	+
1013	chr10	56152637	56153374	3273	W	AAFC03028377.1	4204	4941	-
1013	chr10	56153374	56163534	3274	W	AAFC02068003.1	9494	19654	-
1013	chr10	56163534	56177083	3275	W	AAFC03028379.1	0	13549	-
1013	chr10	56187438	56193020	3277	W	AAFC03059591.1	0	5582	+
1013	chr10	56193070	56201008	3279	W	AAFC03126301.1	0	7938	+
1013	chr10	56201008	56201547	3280	W	AAFC03059584.1	0	539	+
1013	chr10	56201547	56203343	3281	W	AAFC02092159.1	6776	8572	-
1013	chr10	56203343	56229302	3282	W	AAFC03059598.1	0	25959	+
1014	chr10	56240290	56264133	3286	W	AAFC03120671.1	0	23843	-
1014	chr10	56264183	56269752	3288	W	AAFC03126407.1	13734	19303	-
1014	chr10	56269752	56294177	3289	W	AAFC03059597.1	0	24425	+
1014	chr10	56294227	56308532	3291	W	AAFC03059594.1	0	14305	+
1014	chr10	56309032	56328017	3293	W	AAFC03077858.1	0	18985	+
1014	chr10	56328067	56337199	3295	W	AAFC03059592.1	0	9132	-
1014	chr10	56337199	56352309	3296	W	AAFC03077859.1	6024	21134	+
1015	chr10	56364328	56372865	3299	W	AAFC03077857.1	4887	13424	-
1015	chr10	56372865	56377836	3300	W	AAFC02031697.1	0	4971	+
1015	chr10	56377836	56422619	3301	W	AAFC03077860.1	22698	67481	-
1015	chr10	56422619	56429664	3302	W	AAFC02031700.1	4	7049	+
1016	chr10	56514524	56585685	3304	W	AAFC03010504.1	11133	82294	-
1016	chr10	56585685	56606188	3305	W	AAFC03017453.1	0	20503	+
1017	chr10	56625691	56633907	3309	W	AAFC03017449.1	0	8216	-
1017	chr10	56633957	56739825	3311	W	AAFC03017454.1	0	105868	+
1017	chr10	56739825	56745360	3312	W	AAFC03043010.1	0	5535	-
1017	chr10	56745360	56746474	3313	W	AAFC03017448.1	0	1114	-
1018	chr10	56764353	56764463	3315	W	AAFC03017451.1	17330	17440	+
1018	chr10	56764513	56776691	3317	W	AAFC03017450.1	0	12178	-
1018	chr10	56776691	56781119	3318	W	AAFC03043014.1	0	4428	-
1018	chr10	56786119	56809026	3320	W	AAFC03043012.1	1864	24771	-
1018	chr10	56809026	56810886	3321	W	AAFC02084119.1	0	1860	+
1018	chr10	56810886	56818436	3322	W	AAFC03043009.1	0	7550	-
1018	chr10	56818486	56821530	3324	W	AAFC03043005.1	0	3044	+
1018	chr10	56826530	56828534	3326	W	AAFC03130789.1	0	2004	+
1018	chr10	56828914	56846199	3328	W	AAFC03043013.1	0	17285	+
1018	chr10	56846199	56860445	3329	W	AAFC03038888.1	0	14246	+
1018	chr10	56860445	56873182	3330	W	AAFC02158965.1	0	12737	+
1019	chr10	56891365	56918572	3333	W	AAFC03120544.1	0	27207	+
1019	chr10	56926911	56930133	3335	W	AAFC03038885.1	0	3222	+
1019	chr10	56930183	56932315	3337	W	AAFC03038886.1	0	2132	+
1019	chr10	56932383	56999547	3339	W	AAFC03038890.1	0	67164	+
1020	chr10	57044598	57047987	3343	W	AAFC03046001.1	0	3389	-
1020	chr10	57048461	57054115	3345	W	AAFC03046002.1	0	5654	+
1020	chr10	57054165	57107679	3347	W	AAFC03046009.1	0	53514	+
1020	chr10	57107729	57130471	3349	W	AAFC03046008.1	0	22742	+
1021	chr10	57148438	57157589	3353	W	AAFC03046004.1	0	9151	-
1021	chr10	57157639	57159094	3355	W	AAFC03060106.1	2650	4105	-
1021	chr10	57159094	57168721	3356	W	AAFC03046005.1	0	9627	+
1021	chr10	57168771	57176504	3358	W	AAFC03046003.1	0	7733	-
1021	chr10	57176726	57180235	3360	W	AAFC02072618.1	9011	12520	-
1021	chr10	57180235	57205100	3361	W	AAFC03046007.1	0	24865	+
1021	chr10	57205395	57207499	3363	W	AAFC03110146.1	0	2104	-
1021	chr10	57233150	57268509	3365	W	AAFC03121802.1	0	35359	-
1022	chr10	57283340	57350698	3369	W	AAFC03035970.1	19649	87007	-
1022	chr10	57350698	57398934	3370	W	AAFC03052588.1	0	48236	-
1022	chr10	57398984	57403495	3372	W	AAFC03035967.1	0	4511	-
1023	chr10	57415147	57422272	3376	W	AAFC03052586.1	0	7125	-
1023	chr10	57423007	57426393	3378	W	AAFC03052585.1	0	3386	+
1023	chr10	57426443	57498160	3380	W	AAFC03052589.1	0	71717	+
1023	chr10	57498210	57509514	3382	W	AAFC03009851.1	0	11304	+
1023	chr10	57509564	57515791	3384	W	AAFC03009849.1	0	6227	-
1024	chr10	57568314	57580246	3388	W	AAFC03009850.1	0	11932	-
1024	chr10	57580296	57617693	3390	W	AAFC03009852.1	0	37397	+
1025	chr10	57682506	57707998	3394	W	AAFC03048942.1	0	25492	+
1025	chr10	57712218	57714502	3396	W	AAFC02014973.1	0	2284	+
1025	chr10	57714502	57793765	3397	W	AAFC03002243.1	0	79263	+
1026	chr10	57855892	57865246	3400	W	AAFC03117542.1	0	9354	-
1026	chr10	57870246	57929912	3402	W	AAFC03007391.1	0	59666	-
1027	chr10	57934912	57946828	3405	W	AAFC03074521.1	0	11916	+
1027	chr10	57946828	57966386	3406	W	AAFC02061454.1	0	19558	+
1027	chr10	57966386	58040394	3407	W	AAFC03074523.1	0	74008	+
1029	chr10	58222133	58223241	3413	W	AAFC03074520.1	0	1108	-
1029	chr10	58228241	58303302	3415	W	AAFC03007392.1	0	75061	+
1030	chr10	58364494	58421093	3419	W	AAFC03016156.1	24973	81572	-
1031	chr10	58508157	58530978	3422	W	AAFC03071403.1	0	22821	+
1031	chr10	58530978	58578668	3423	W	AAFC03016503.1	0	47690	-
1032	chr10	58604124	58632980	3427	W	AAFC03016501.1	0	28856	-
1032	chr10	58633030	58646790	3429	W	AAFC03016500.1	0	13760	-
1033	chr10	58794548	58808343	3433	W	AAFC03092161.1	0	13795	-
1034	chr10	58936457	58937606	3437	W	AAFC03092159.1	0	1149	+
1034	chr10	58937690	58963140	3439	W	AAFC03092163.1	0	25450	-
1035	chr10	58991991	59000113	3443	W	AAFC03092160.1	0	8122	+
1035	chr10	59000163	59021417	3445	W	AAFC03119350.1	0	21254	-
1035	chr10	59026417	59099423	3447	W	AAFC03041591.1	0	73006	+
1036	chr10	59144214	59174360	3449	W	AAFC03118237.1	0	30146	-
1036	chr10	59174410	59194881	3451	W	AAFC03041590.1	0	20471	+
1036	chr10	59195008	59196690	3453	W	AAFC03041587.1	0	1682	-
1036	chr10	59196740	59199021	3455	W	AAFC03041588.1	0	2281	+
1037	chr10	59280802	59322616	3458	W	AAFC03073052.1	81105	122919	+
1038	chr10	59421841	59465053	3462	W	AAFC03020401.1	0	43212	-
1038	chr10	59465053	59505780	3463	W	AAFC03004853.1	7511	48238	+
1039	chr10	59522419	59528849	3465	W	AAFC03004852.1	16431	22861	+
1039	chr10	59528849	59635067	3466	W	AAFC03004854.1	0	106218	-
1040	chr10	59649428	59650652	3468	W	AAFC03121537.1	32874	34098	+
1040	chr10	59650702	59657143	3470	W	AAFC03029224.1	0	6441	+
1040	chr10	59657644	59683234	3472	W	AAFC03029226.1	0	25590	-
1040	chr10	59683284	59695070	3474	W	AAFC03029225.1	0	11786	+
1040	chr10	59695120	59757224	3476	W	AAFC03029227.1	0	62104	-
1041	chr10	59777378	59779890	3479	W	AAFC03128179.1	0	2512	-
1041	chr10	59780060	59803179	3481	W	AAFC03125159.1	0	23119	+
1041	chr10	59803447	59805676	3483	W	AAFC03131243.1	0	2229	-
1041	chr10	59805726	59835379	3485	W	AAFC03126802.1	0	29653	+
1041	chr10	59835651	59841743	3487	W	AAFC03127245.1	0	6092	-
1041	chr10	59841793	59850955	3489	W	AAFC03121536.1	0	9162	-
1041	chr10	59851005	59861328	3491	W	AAFC03129431.1	0	10323	+
1041	chr10	59861378	59881680	3493	W	AAFC03121539.1	0	20302	+
1042	chr10	59914168	59950366	3497	W	AAFC03121535.1	0	36198	+
1042	chr10	59950416	59955006	3499	W	AAFC03020542.1	0	4590	+
1043	chr10	60077598	60078232	3502	W	AAFC03089519.1	0	634	-
1043	chr10	60078282	60096801	3504	W	AAFC03089523.1	0	18519	+
1043	chr10	60096851	60114172	3506	W	AAFC03089522.1	536	17857	-
1043	chr10	60114172	60116719	3507	W	AAFC03020544.1	7621	10168	+
1043	chr10	60116769	60130969	3509	W	AAFC03089521.1	0	14200	-
1044	chr10	60175539	60188047	3511	W	AAFC03089524.1	28665	41173	+
1044	chr10	60188097	60238765	3513	W	AAFC03089525.1	0	50668	+
1045	chr10	60295029	60301376	3517	W	AAFC03071654.1	0	6347	+
1045	chr10	60301426	60330947	3519	W	AAFC03071657.1	0	29521	+
1045	chr10	60330997	60367455	3521	W	AAFC03071658.1	0	36458	-
1046	chr10	60450203	60456973	3523	W	AAFC03071653.1	0	6770	+
1046	chr10	60457023	60461627	3525	W	AAFC03071650.1	0	4604	-
1046	chr10	60461677	60477942	3527	W	AAFC03071655.1	0	16265	+
1046	chr10	60478090	60484780	3529	W	AAFC03071652.1	0	6690	+
1046	chr10	60484830	60487100	3531	W	AAFC03071649.1	0	2270	+
